28,079,011,30,59,02,2020,01,25,000.5,V,000.4,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.5,V,000.5,V,000.5,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,35,59,02,2020,01,25,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,06,48,02,2020,01,25,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.2,V,000.2,V,000.2,V,000.3,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,07,08,02,2020,01,25,00004,V,00003,V,00003,V,00003,V,00002,V,00003,V,00003,V,00004,V,00005,V,00008,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,08,08,02,2020,01,25,00032,V,00028,V,00023,V,00019,V,00016,V,00020,V,00017,V,00022,V,00026,V,00034,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,12,08,02,2020,01,25,00039,V,00033,V,00027,V,00023,V,00019,V,00025,V,00022,V,00029,V,00033,V,00046,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,14,06,02,2020,01,25,00019,V,00023,V,00026,V,00028,V,00028,V,00028,V,00036,V,00034,V,00034,V,00030,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,01,38,02,2020,01,25,00009,V,00008,V,00008,V,00008,V,00008,V,00008,V,00008,V,00007,V,00008,V,00008,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,07,08,02,2020,01,25,00039,V,00026,V,00020,V,00020,V,00020,V,00019,V,00019,V,00019,V,00020,V,00022,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,08,08,02,2020,01,25,00043,V,00037,V,00029,V,00030,V,00024,V,00014,V,00018,V,00022,V,00021,V,00025,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,12,08,02,2020,01,25,00103,V,00077,V,00059,V,00061,V,00055,V,00042,V,00046,V,00052,V,00052,V,00059,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,14,06,02,2020,01,25,00002,V,00007,V,00014,V,00010,V,00008,V,00028,V,00024,V,00019,V,00025,V,00019,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,01,38,02,2020,01,25,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,06,48,02,2020,01,25,000.6,V,000.5,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,07,08,02,2020,01,25,00010,V,00004,V,00002,V,00002,V,00001,V,00001,V,00002,V,00003,V,00004,V,00009,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,08,08,02,2020,01,25,00058,V,00042,V,00032,V,00027,V,00024,V,00022,V,00027,V,00035,V,00033,V,00040,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,10,47,02,2020,01,25,00025,V,00022,V,00018,V,00019,V,00017,V,00015,V,00014,V,00016,V,00018,V,00017,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,12,08,02,2020,01,25,00072,V,00048,V,00034,V,00030,V,00025,V,00024,V,00031,V,00040,V,00039,V,00053,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,14,06,02,2020,01,25,00010,V,00022,V,00028,V,00029,V,00029,V,00034,V,00031,V,00023,V,00025,V,00021,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,20,59,02,2020,01,25,003.2,V,002.0,V,001.4,V,001.0,V,000.9,V,000.8,V,000.8,V,000.7,V,000.6,V,000.7,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,30,59,02,2020,01,25,000.7,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,000.3,V,000.3,V,000.3,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,35,59,02,2020,01,25,000.5,V,000.3,V,000.2,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.4,V,000.3,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,01,38,02,2020,01,25,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,06,48,02,2020,01,25,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,07,08,02,2020,01,25,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00004,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,08,08,02,2020,01,25,00044,V,00033,V,00024,V,00018,V,00015,V,00014,V,00016,V,00026,V,00025,V,00032,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,09,47,02,2020,01,25,00013,V,00013,V,00014,V,00010,V,00011,V,00011,V,00010,V,00013,V,00010,V,00009,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,10,47,02,2020,01,25,00026,V,00026,V,00026,V,00025,V,00024,V,00024,V,00023,V,00026,V,00025,V,00024,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,12,08,02,2020,01,25,00045,V,00034,V,00026,V,00020,V,00017,V,00016,V,00018,V,00027,V,00026,V,00038,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,14,06,02,2020,01,25,00008,V,00011,V,00023,V,00030,V,00033,V,00035,V,00035,V,00028,V,00027,V,00022,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,20,59,02,2020,01,25,002.4,V,001.9,V,001.7,V,002.6,V,002.5,V,001.4,V,001.1,V,001.2,V,001.3,V,001.3,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,30,59,02,2020,01,25,000.8,V,000.7,V,000.7,V,000.5,V,000.5,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,35,59,02,2020,01,25,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,42,02,02,2020,01,25,01.17,V,01.17,V,01.15,V,01.15,V,01.15,V,01.14,V,01.15,V,01.33,V,01.84,V,01.63,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,43,02,02,2020,01,25,01.11,V,01.11,V,01.09,V,01.09,V,01.09,V,01.09,V,01.10,V,01.28,V,01.81,V,01.61,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,44,02,02,2020,01,25,00.06,V,00.06,V,00.06,V,00.06,V,00.06,V,00.05,V,00.05,V,00.04,V,00.03,V,00.03,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,027,07,08,02,2020,01,25,00005,V,00002,V,00001,V,00001,V,00001,V,00001,V,00002,V,00003,V,00001,V,00007,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
